Year,Quarter,Name,ConstituencyName,ConstituencySize,NumberOfElectors,EmployeesSalary,ServiceContracts,Travel,Member,DesignatedTraveller,Dependants,Employees,AccommodationExpenses,DiemExpenses,SecondaryResidenceExpenses,Hospitality,Gifts,Advertising,Printing,Householders,TenPercenters,PrintingExpenses,Offices,OfficeLeasesInsuranceUtilities,FurnitureFurnishingEquipmentPurchases,EquipmentRentals,InformaticsTelecommunicationEquipmentPurchases,TelecommunicationServices,RepairsMaintenance,PostageCourierServices,MaterialsSupplies,Training,Total
2018,2.0,"Romanado,Sherry",Longueuil—Charles-LeMoyne,39.0,83844.0,94177.4,1844.56,19873.22,3416.53,431.62,0.0,2796.24,0.0,1728.53,11500.3,1892.62,0.0,10577.62,,5846.22,0.0,10.78,,19468.19,513.8,93.89,0.0,3417.85,684.22,50.75,287.46,0.0,158738.58
2018,2.0,"Rota,Anthony",Nipissing—Timiskaming,15313.0,71879.0,109362.31,1692.24,28169.25,10191.01,1104.02,0.0,120.72,184.63,4668.87,11900.0,1933.5,0.0,8513.62,,7519.33,0.0,0.0,,16684.68,121.99,2068.33,804.52,3685.89,904.67,582.65,1966.89,0.0,184009.87
2018,2.0,"Rudd,Kim",Northumberland—Peterborough South,3001.0,89605.0,107852.53,400.0,28655.71,5204.84,1645.26,0.0,4508.53,478.21,1585.28,15233.59,1226.74,0.0,8362.85,,2960.85,0.0,0.0,,18070.3,0.0,206.21,0.0,3895.97,535.67,163.03,706.15,132.44,173168.45
2018,2.0,"Ruimy,Dan",Pitt Meadows—Maple Ridge,2141.0,72635.0,111517.71,557.05,48383.69,28765.84,0.0,0.0,2480.72,1679.21,3466.92,11991.0,315.31,0.0,6416.82,,0.0,731.86,0.0,,20472.69,26.05,110.81,2080.48,3449.64,535.67,523.98,985.84,0.0,196107.6
2018,2.0,"Rusnak,Don",Thunder Bay—Rainy River,39545.0,63708.0,122110.54,1420.0,51486.52,18017.7,5100.92,4415.12,9086.89,5558.67,5152.55,4154.67,796.78,562.67,11708.2,,5883.78,0.0,0.0,,28014.0,149.0,2898.39,3801.26,4027.97,599.66,278.78,2091.08,548.17,236376.8
2018,2.0,"Saganash,Romeo",Abitibi—Baie-James—Nunavik—Eeyou,854754.0,63632.0,110717.32,1000.0,34620.71000000001,12815.31,2013.95,0.0,8212.03,1985.24,2394.18,7200.0,143.72,0.0,10058.78,,0.0,0.0,52.89,,22505.99,0.0,0.0,0.0,3699.69,0.0,196.15,1015.93,5242.77,189253.95
2018,2.0,"Sahota,Ruby",Brampton North,36.0,74148.0,121488.59,750.0,24542.04,11344.24,1454.88,1454.88,2773.02,0.0,2933.87,4581.15,193.37,0.0,7026.12,,1984.83,0.0,0.0,,26738.2,0.0,234.38,3263.49,5713.18,535.67,85.72,2199.62,588.28,195343.49
2018,2.0,"Saini,Raj",Kitchener Centre,44.0,77887.0,115434.98,1411.1,15911.53,7912.81,0.0,0.0,268.22,0.0,1400.76,6329.74,176.77,0.0,5890.35,,3670.1,270.86,345.0,,17500.0,0.0,177.05,74.38,3069.0,842.31,200.31,1085.55,0.0,166059.29
2018,2.0,"Sajjan,Hon. Harjit S.",Vancouver South,21.0,70992.0,105874.27,418.45,63525.51,22628.17,910.48,7325.78,15161.08,0.0,0.0,17500.0,3916.25,0.0,13349.57,,2950.19,0.0,0.0,,18058.88,0.0,819.3,100.0,2439.04,888.77,73.26,1322.99,0.0,213736.48
2018,2.0,"Samson,Darrell",Sackville—Preston—Chezzetcook,777.0,68040.0,100372.74,658.04,22974.72,9848.46,1642.7,0.0,1913.1,621.09,2962.4,5986.97,3394.3,0.0,9571.64,,3916.32,0.0,0.0,,10173.34,0.0,568.59,1509.71,2630.45,535.67,121.53,4102.49,0.0,160529.54
2018,2.0,"Sangha,Ramesh",Brampton Centre,46.0,65460.0,63452.62,23553.37,16930.84,5851.22,453.62,0.0,0.0,0.0,4526.0,6100.0,667.49,0.0,5432.0,,1996.85,0.0,0.0,,25900.0,0.0,0.0,555.8,5113.1,704.67,100.18,5647.56,0.0,150054.48
2018,2.0,"Sansoucy,Brigitte",Saint-Hyacinthe—Bagot,1948.0,81016.0,104923.58,3115.0,28804.49,3929.91,1067.5,0.0,5967.62,857.39,3430.88,13551.19,4902.35,159.83,22325.1,,3264.93,4183.7,0.0,,14933.0,0.0,1414.55,165.49,2858.66,0.0,1082.77,1527.4,721.98,194382.83
2018,2.0,"Sarai,Randeep",Surrey Centre,44.0,71966.0,86634.31,2564.41,50721.05,28716.29,0.0,411.11,5600.99,448.37,1544.29,14000.0,3982.39,0.0,3340.62,,6216.92,1707.18,0.0,,34051.22,0.0,412.18,521.89,4664.51,985.67,719.75,450.54,0.0,196972.64
2018,2.0,"Saroya,Bob",Markham—Unionville,89.0,82965.0,93106.31,372.32,23083.88,7180.14,773.58,773.58,1904.0,323.62,3886.39,8242.57,298.01,0.0,5037.5,,2696.24,5255.51,120.0,,17917.23,0.0,349.02,23.78,2077.0,0.0,974.52,1206.6,0.0,152517.92
2018,2.0,"Scarpaleggia,Francis",Lac-Saint-Louis,81.0,85870.0,116471.01,3440.81,17239.09,4901.99,0.0,0.0,2742.51,181.61,2718.62,6694.36,3105.98,0.0,9493.86,,4005.7,0.0,780.0,,26561.73,15.81,167.24,429.0,4297.85,535.67,225.11,1662.36,0.0,188431.22
2018,2.0,"Scheer,Hon. Andrew",Regina—Qu'Appelle,13430.0,54240.0,115951.5,1064.33,36749.98,7517.6,5308.49,19484.85,4439.04,0.0,0.0,0.0,5095.43,131.66,4649.09,,2202.47,171.19,0.0,,19326.19,0.0,136.37,1804.44,3425.79,421.74,1003.7,2207.0,1109.71,195450.59
2018,2.0,"Schiefke,Peter",Vaudreuil—Soulanges,408.0,90804.0,122508.63,587.19,23722.29,6552.93,661.06,0.0,1223.93,578.46,4266.29,10439.62,6345.42,197.94,20020.39,,10971.39,0.0,1699.3,,17822.0,188.06,775.0,379.07,2459.73,535.67,307.86,2255.11,0.0,210775.05
2018,2.0,"Schmale,Jamie",Haliburton—Kawartha Lakes—Brock,8941.0,91802.0,120141.55,8040.7,44432.46,17192.16,0.0,0.0,7683.75,3230.58,1779.69,14546.28,5572.77,413.4,5802.02,,3751.5,2492.11,96.0,,13609.58,361.99,2765.56,7506.68,4298.37,585.99,865.56,4027.67,0.0,224763.91
2018,2.0,"Schulte,Deborah",King—Vaughan,449.0,86158.0,83595.73,2273.0,18468.2,9012.87,635.84,0.0,176.9,0.0,1842.59,6800.0,2959.45,0.0,5339.02,,2659.48,0.0,0.0,,18167.05,0.0,593.6,0.0,2558.62,535.67,130.28,1489.49,0.0,138769.59
2018,2.0,"Serré,Marc",Nickel Belt,30490.0,73466.0,124895.34,293.91,28495.33,11832.08,2608.6,0.0,629.69,597.86,3027.1,9800.0,1064.59,0.0,6300.78,,11371.3,0.0,0.0,,16049.21,0.0,366.31,0.0,5335.98,535.67,832.29,2327.9,0.0,197868.61
2018,2.0,"Sgro,Hon. Judy A.",Humber River—Black Creek,32.0,62928.0,90801.24,17901.14,27998.66,13665.05,0.0,0.0,3721.51,159.4,2802.7,7650.0,2545.99,13.98,2440.07,,3556.71,0.0,0.0,,23680.74,224.24,615.58,522.75,3859.2,535.67,1750.61,14207.66,601.65,191255.89
2018,2.0,"Shanahan,Brenda",Châteauguay—Lacolle,940.0,76129.0,115464.41,495.0,28027.13,3982.73,0.0,0.0,4936.39,250.32,857.69,18000.0,2494.41,106.55,19554.1,,4687.37,5313.48,16.18,,14000.0,41.99,638.25,211.08,2811.19,535.67,1641.37,1327.91,50.0,197416.09
2018,2.0,"Sheehan,Terry",Sault Ste. Marie,5921.0,64365.0,74990.59,2979.54,42810.19,17676.79,3210.38,2930.77,0.0,2434.91,4727.34,11830.0,478.89,0.0,8935.4,,3008.11,961.42,0.0,,11046.0,373.97,17.26,2192.34,3227.51,772.37,338.18,1398.45,0.0,153530.22
2018,2.0,"Shields,Martin",Bow River,24427.0,76093.0,102385.27,1301.98,52915.22,23018.76,5125.27,0.0,8169.73,1848.7,1081.79,13670.97,623.43,0.0,11258.27,,3419.15,2198.11,0.0,,17456.0,297.99,100.0,474.88,4757.96,0.0,1188.2,2239.07,0.0,200615.53
2018,2.0,"Shipley,Bev",Lambton—Kent—Middlesex,5278.0,81135.0,98853.61,3547.17,27904.79,13028.72,1025.97,0.0,1638.85,466.89,4017.5,7726.86,923.74,54.77,5237.22,,2944.75,2354.4,294.66,,14001.89,0.0,370.81,0.0,4637.02,169.0,691.46,514.93,0.0,162500.22
2018,2.0,"Sidhu,Jati",Mission—Matsqui—Fraser Canyon,21769.0,63744.0,131534.76,1083.85,46841.99000000001,27625.13,0.0,0.0,3116.86,0.0,0.0,16100.0,6910.52,0.0,15932.29,,4286.06,605.37,0.0,,25370.05,173.99,0.0,3647.36,5662.15,535.67,720.62,3111.27,1000.0,247415.95
2018,2.0,"Sidhu,Sonia",Brampton South,49.0,73019.0,102063.3,875.0,22317.94,10114.92,0.0,0.0,2290.26,0.0,2412.76,7500.0,614.1,19.99,4439.07,,2261.88,488.86,12.01,,24516.03,3383.5,184.57,0.0,2793.22,535.67,343.17,1513.9,0.0,166362.21
2018,2.0,"Sikand,Gagan",Mississauga—Streetsville,49.0,83361.0,103880.74,1375.26,21967.93,10537.82,0.0,0.0,0.0,0.0,2239.93,9190.18,1016.89,0.0,3494.51,,2369.94,0.0,0.0,,22771.96,0.0,410.46,0.0,3341.37,1234.67,109.12,821.87,0.0,162794.72
2018,2.0,"Simms,Scott",Coast of Bays—Central—Notre Dame,43596.0,64226.0,130646.37,900.0,52439.57,24428.83,5278.72,0.0,3685.29,995.21,3613.56,14437.96,1565.18,653.75,4362.13,,0.0,0.0,0.0,,21700.0,242.0,2790.07,389.45,5120.2,650.67,534.69,2104.18,0.0,224098.26
2018,2.0,"Sohi,Hon. Amarjeet",Edmonton Mill Woods,50.0,74651.0,131834.56,0.0,26434.19,1085.58,4059.15,0.0,9634.46,0.0,0.0,11655.0,1696.72,67.49,13645.13,,2513.33,4559.65,12.01,,24500.0,0.0,425.88,5519.82,4611.15,2157.4,1911.98,1598.89,0.0,221488.2
2018,2.0,"Sopuck,Robert",Dauphin—Swan River—Neepawa,56820.0,63926.0,140166.07,142.56,63101.3,29484.49,0.0,0.0,15149.69,2150.22,4769.3,11547.6,861.67,58.45,6361.37,,2373.91,0.0,0.0,,16216.56,0.0,405.75,2699.9,5225.45,75.0,1082.88,1277.3,175.0,240223.17
2018,2.0,"Sorbara,Francesco",Vaughan—Woodbridge,84.0,74742.0,98988.75,1145.65,24139.6,12846.09,0.0,0.0,2161.98,318.81,2438.64,6374.08,2395.01,0.0,7887.27,,5412.71,1383.04,18.02,,25614.25,592.76,292.45,1374.21,4901.44,734.67,313.35,2014.25,561.54,177768.97
2018,2.0,"Sorenson,Hon. Kevin",Battle River—Crowfoot,53072.0,81746.0,74241.8,30130.47,54676.72,31751.68,7443.38,0.0,2650.66,125.81,5671.74,7033.45,1245.46,0.0,7808.45,,3076.49,0.0,0.0,,11464.48,341.81,220.5,9706.6,2924.77,321.25,686.81,3437.82,0.0,200283.43
2018,2.0,"Spengemann,Sven",Mississauga—Lakeshore,92.0,86675.0,112154.04,1608.8,23673.93,9152.47,0.0,0.0,3892.17,318.81,2890.98,7419.5,1097.91,0.0,10337.37,,3576.54,1315.28,0.0,,24459.17,169.97,0.0,3459.35,4467.94,535.67,393.43,1658.2,0.0,188907.6
2018,2.0,"Stanton,Bruce",Simcoe North,1894.0,86859.0,123733.22,1866.75,26108.73,8760.95,278.84,188.68,814.8,399.23,2736.65,12929.58,4556.1,0.0,9960.66,,5810.2,773.12,0.0,,28179.78,119.59,2106.94,2291.9,3714.62,105.0,729.1,2799.89,12.0,212867.6
2018,2.0,"Ste-Marie,Gabriel",Joliette,9102.0,86287.0,117076.53,4484.88,22913.23,5953.13,0.0,0.0,2401.18,867.82,3023.15,10667.95,6974.61,152.0,18791.54,,4985.96,1425.7,13.4,,8118.5,0.0,1070.0,494.56,2835.99,449.0,838.31,3095.69,837.21,194557.11
2018,2.0,"Stetski,Wayne",Kootenay—Columbia,64336.0,86895.0,121482.99,1401.87,42096.09,16461.05,6981.6,0.0,4613.0,2449.32,4203.51,7387.61,605.33,338.4,5196.27,,4520.19,2481.05,0.0,,21700.0,133.98,467.56,200.0,4395.63,105.0,797.39,2275.94,0.0,208197.69
2018,2.0,"Stewart,Kennedy",Burnaby South,47.0,75950.0,83164.72,30385.23,33164.46,13399.15,4342.32,0.0,3343.14,0.0,1508.94,10570.91,2504.98,0.0,319.6,,0.0,0.0,1349.16,,17381.53,0.0,224.99,37.71,3434.88,0.0,725.36,528.89,0.0,173221.51
2018,2.0,"Strahl,Mark",Chilliwack—Hope,3355.0,72874.0,105376.68,1079.0,42794.54,25491.64,504.91,1415.39,146.29,122.69,2502.52,12611.1,840.53,179.76,8457.27,,0.0,1083.79,0.0,,19592.0,38.36,431.37,3326.02,3066.7,0.0,744.69,1933.47,0.0,188944.18
2018,2.0,"Stubbs,Shannon",Lakeland,31877.0,79721.0,129330.75,11609.4,42063.29,20082.89,8088.5,0.0,4664.24,1368.05,944.19,6915.42,3.99,75.0,4100.0,,3830.64,1230.79,497.0,,12600.0,0.0,524.78,5266.56,2330.47,0.0,817.59,1936.62,4815.0,221031.88
2018,2.0,"Sweet,David",Flamborough—Glanbrook,941.0,79397.0,106795.84,8636.0,33892.14,10230.5,764.51,0.0,2918.76,409.53,3899.37,15669.47,827.7,0.0,4813.2,,6662.79,957.48,0.0,,24557.01,4116.99,341.31,2895.11,3781.55,635.0,429.16,992.14,601.65,200935.07
2018,2.0,"Tabbara,Marwan",Kitchener South—Hespeler,111.0,72953.0,103101.65,2316.74,40081.16,15321.94,3938.71,0.0,9751.25,1380.93,2531.53,7156.8,4592.74,408.94,6255.55,,2553.34,195.31,13.24,,21090.05,3681.85,75.0,1305.24,4218.68,2448.69,63.49,558.77,721.98,193682.42
2018,2.0,"Tan,Geng",Don Valley North,26.0,72787.0,103770.21,1680.0,24296.71,11350.65,215.65,0.0,352.13,426.74,4078.64,7872.9,5005.93,188.94,6390.91,,4166.22,557.64,0.0,,22173.2,0.0,2331.34,82.91,2357.4,535.67,349.95,2433.93,0.0,176320.96
2018,2.0,"Tassi,Hon. Filomena",Hamilton West—Ancaster—Dundas,110.0,86222.0,116100.68,2356.0,21618.39,6614.8,1180.16,253.59,1504.66,0.0,0.0,12065.18,1673.07,38.55,6709.2,,0.0,1130.9,0.0,,14859.25,0.0,275.0,129.76,3054.74,535.67,323.4,747.1,0.0,169551.71
2018,2.0,"Thériault,Luc",Montcalm,906.0,83808.0,99809.1,1127.32,21719.42,2856.34,0.0,0.0,2962.87,0.0,3544.08,12356.13,5080.53,951.49,20145.06,,0.0,0.0,105.0,,15741.53,0.0,0.0,325.51,3107.81,0.0,10.0,2020.02,0.0,170142.79
2018,2.0,"Tilson,David",Dufferin—Caledon,2293.0,92598.0,112372.25,5517.49,19837.67,8706.64,0.0,0.0,3064.52,0.0,2769.8,5296.71,456.94,49.35,4881.44,,2848.94,6199.16,6.0,,32727.67,566.0,722.07,0.0,5479.97,50.0,2500.24,2406.85,0.0,196622.04
2018,2.0,"Tootoo,Hon. Hunter",Nunavut,2093190.0,20252.0,96106.85,1122.1,118318.39,68643.69,0.0,5061.95,26777.56,2571.2,1963.99,13300.0,379.83,19.99,7723.0,,676.81,0.0,3.94,,21080.5,0.0,250.0,667.28,6368.86,249.0,915.15,528.06,1616.01,256025.77
2018,2.0,"Trost,Brad",Saskatoon—University,71.0,58394.0,122501.06,1458.78,53384.51,20205.69,9023.16,7953.71,1188.96,1235.22,2915.3,10862.47,2455.73,0.0,3685.36,,2393.67,958.51,0.0,,27773.13,0.0,610.0,0.0,2957.79,334.45,269.33,1179.1,1136.45,221097.87
2018,2.0,"Trudeau,Right Hon. Justin",Papineau,10.0,79136.0,83413.63,251.3,853.63,0.0,0.0,0.0,853.63,0.0,0.0,0.0,263.75,0.0,11374.77,,6111.83,0.0,0.0,,23928.24,0.0,278.27,3490.7,3056.81,535.67,391.17,544.28,0.0,134494.05
2018,2.0,"Trudel,Karine",Jonquière,42453.0,73099.0,101681.93,3789.85,26803.19,13675.93,0.0,0.0,1119.37,0.0,2599.89,9408.0,2636.3,41.36,10345.78,,2876.81,0.0,401.0,,13460.09,0.0,324.75,397.35,2909.04,0.0,61.42,978.18,0.0,166707.05
2018,2.0,Vacant,Burnaby South,47.0,75950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
2018,2.0,Vacant,Chicoutimi—Le Fjord,2819.0,66821.0,25299.01,0.0,2487.56,0.0,0.0,0.0,2487.56,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8721.48,0.0,113.18,0.0,363.52,0.0,0.0,0.0,0.0,36984.75
2018,2.0,Vacant,Leeds—Grenville—Thousand Islands and Rideau Lakes,3751.0,79669.0,50264.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,11381.5,0.0,0.0,0.0,379.18,0.0,0.0,213.73,0.0,62238.93
2018,2.0,Vacant,Outremont,12.0,71136.0,12337.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7616.84,0.0,0.0,0.0,146.83,0.0,0.0,0.0,0.0,20100.97
2018,2.0,"Van Kesteren,Dave",Chatham-Kent—Leamington,2183.0,79755.0,128500.72,1764.28,22655.47,7926.91,826.68,0.0,4548.95,0.0,2738.58,6614.35,1195.15,0.0,3916.27,,3864.66,1235.21,0.0,,17957.01,0.0,1651.22,944.23,4570.62,0.0,301.09,966.83,0.0,189522.76
2018,2.0,"Van Loan,Hon. Peter",York—Simcoe,844.0,76055.0,87110.45,987.02,20721.92,6635.86,0.0,0.0,1373.08,0.0,4049.79,8663.19,4975.36,0.0,5177.0,,3014.11,3948.19,0.0,,14359.67,0.0,1339.78,1569.94,3377.05,0.0,866.24,1431.78,0.0,148878.51
2018,2.0,"Vandal,Dan",Saint Boniface—Saint Vital,65.0,66205.0,94913.23,0.0,46791.9,22611.62,4515.94,1471.38,5097.86,1350.23,1994.87,9750.0,637.73,0.0,11191.23,,4558.07,1436.53,0.0,,23893.58,27.35,102.6,3299.68,3323.75,535.67,557.83,1922.44,0.0,193191.59
2018,2.0,"Vandenbeld,Anita",Ottawa West—Nepean,71.0,84557.0,137971.31,779.94,1991.12,1346.67,0.0,0.0,644.45,0.0,0.0,0.0,572.52,0.0,2355.43,,5605.63,2493.75,17.25,,17971.64,359.18,1934.99,4598.35,3980.24,704.67,530.88,2751.65,1671.25,186289.8
2018,2.0,"Vaughan,Adam",Spadina—Fort York,21.0,79917.0,135735.07,1200.0,18330.46,9086.25,140.0,1478.93,1620.88,0.0,1095.74,4908.66,3324.92,0.0,730.42,,0.0,1309.33,70.0,,21784.44,0.0,289.78,230.74,4843.41,2296.57,718.14,682.22,50.19,191595.69
2018,2.0,"Vecchio,Karen",Elgin—Middlesex—London,2640.0,83446.0,95710.68,1471.77,50207.72,19998.77,5278.42,2614.51,5229.79,590.02,3813.12,12683.09,1883.04,63.0,11025.93,,3529.98,1229.18,0.0,,9450.0,0.0,834.45,265.76,3783.91,785.58,671.05,1073.24,601.65,182586.94
2018,2.0,"Viersen,Arnold",Peace River—Westlock,105924.0,77515.0,130339.26,2392.37,38037.60000000001,12080.03,3148.19,3641.92,9292.57,1872.04,3286.01,4716.84,197.49,0.0,1416.9,,0.0,7600.28,0.0,,12730.27,0.0,0.0,1810.05,2856.06,169.0,1828.39,2084.97,4104.7,205567.34
2018,2.0,"Virani,Arif",Parkdale—High Park,16.0,80262.0,125769.68,1654.28,29442.13,10313.44,0.0,0.0,2870.68,0.0,2104.41,14153.6,3106.38,161.57,16325.62,,3121.3,6411.38,567.58,,16718.11,0.0,2347.94,1286.98,3385.92,1171.67,1715.39,3080.05,319.0,216584.98
2018,2.0,"Wagantall,Cathay",Yorkton—Melville,43272.0,54475.0,116455.61,349.3,40373.88,14526.55,8894.61,0.0,765.44,1634.62,534.91,14017.75,1364.83,0.0,5519.67,,0.0,1725.1,13.71,,13956.54,0.0,451.54,8981.89,2253.68,0.0,645.62,1190.57,99.0,193380.94
2018,2.0,"Warawa,Mark",Langley—Aldergrove,382.0,83065.0,99913.07,1980.29,47686.66,18915.93,11003.7,0.0,3493.64,388.95,2116.93,11767.51,2927.51,54.78,14082.1,,0.0,3261.98,601.88,,22637.11,0.0,650.94,3520.11,2999.96,0.0,829.68,1049.84,27.39,202223.3
2018,2.0,"Warkentin,Chris",Grande Prairie—Mackenzie,109194.0,82665.0,89257.61,1638.29,54184.86,30352.08,3856.79,3924.93,0.0,1253.54,3811.25,10986.27,1174.03,30.99,1304.55,,3367.63,0.0,0.0,,28560.93,0.0,997.64,2165.22,4003.77,0.0,1343.69,946.92,460.0,189436.13
2018,2.0,"Waugh,Kevin",Saskatoon—Grasswood,342.0,59665.0,104643.84,5581.57,34235.2,19407.96,4004.8,0.0,1899.81,128.85,2443.2,6350.58,2094.89,0.0,18192.26,,5857.77,0.0,112.64,,18828.24,0.0,4814.18,152.99,3138.9,150.0,648.71,2363.63,0.0,200814.82
2018,2.0,"Webber,Len",Calgary Confederation,54.0,91061.0,128883.62,425.0,38583.25,21325.44,2337.24,0.0,29.56,0.0,2779.33,12111.68,0.0,0.0,195.0,,3955.26,4272.9,0.0,,29640.04,0.0,194.0,89.58,3274.35,0.0,749.68,400.72,0.0,210663.4
2018,2.0,"Weir,Erin",Regina—Lewvan,58.0,64325.0,62906.5,599.82,16943.12,3430.08,0.0,0.0,2071.28,96.15,5955.61,5390.0,1191.97,0.0,17583.0,,1392.56,701.46,1119.0,,7811.25,0.0,350.91,129.99,2755.88,0.0,221.3,667.29,1195.24,115569.29
2018,2.0,"Whalen,Nick",St. John's East,363.0,66304.0,110186.09,985.0,42970.60000000001,27810.31,865.53,1731.06,3084.83,1088.64,4362.9,4027.33,1162.87,0.0,9214.03,,3082.82,446.33,0.0,,21577.99,119.92,874.87,2634.08,3635.82,1072.67,468.14,4381.71,344.33,203157.27
2018,2.0,"Wilkinson,Hon. Jonathan",North Vancouver,342.0,85219.0,106420.6,3966.86,55520.56999999999,28067.35,910.48,1820.96,9906.34,0.0,2793.85,12021.59,472.16,24.63,7132.24,,2952.98,0.0,0.0,,20351.28,132.44,1789.48,196.7,3865.13,535.67,67.82,1327.69,601.65,205357.9
2018,2.0,"Wilson-Raybould,Hon. Jody",Vancouver Granville,23.0,80488.0,104905.41,1137.78,38041.41,11839.99,11132.34,0.0,8549.16,0.0,208.08,6311.84,714.34,120.37,2711.94,,0.0,0.0,906.56,,45311.0,213.95,1789.34,4783.93,4677.78,535.67,706.58,2561.47,0.0,209117.53
2018,2.0,"Wong,Hon. Alice",Richmond Centre,49.0,69678.0,94112.18,16812.5,50835.44,30493.9,2590.25,0.0,1940.55,245.38,2717.64,12847.72,1743.18,151.52,1050.0,,2508.04,0.0,0.0,,25684.77,26.74,85.11,165.0,2942.89,0.0,651.08,388.06,0.0,197156.51
2018,2.0,"Wrzesnewskyj,Borys",Etobicoke Centre,39.0,88440.0,106437.95,57.93,30592.98,14785.5,0.0,0.0,8492.7,914.23,1473.0,4927.55,3297.37,212.0,2816.14,,3636.23,203.94,113.64,,17692.49,38.32,3673.49,1118.91,3855.31,734.67,387.96,2051.28,0.0,176920.61
2018,2.0,"Yip,Jean",Scarborough—Agincourt,22.0,69007.0,100204.38,0.0,16465.92,8958.14,0.0,0.0,0.0,317.97,1303.24,5886.57,3169.09,0.0,2091.05,,8413.27,79.33,425.0,,31743.05,653.04,1002.4,3415.96,2054.03,1722.17,102.07,663.91,454.58,172659.25
2018,2.0,"Young,Kate",London West,82.0,93138.0,119709.91,1948.0,19174.21,8611.39,184.12,0.0,2417.79,0.0,2606.16,5354.75,542.61,147.3,13862.18,,8347.67,696.51,1163.34,,16450.0,0.0,108.4,3102.46,3859.02,595.67,406.44,986.68,0.0,191100.4
2018,2.0,"Yurdiga,David",Fort McMurray—Cold Lake,147412.0,77960.0,113398.67,8868.0,58363.63000000001,20830.03,11547.13,0.0,5814.14,2589.98,5254.65,12327.7,3159.67,257.97,1995.93,,7604.21,0.0,56.73,,35445.2,2092.79,0.0,3702.92,5033.39,199.0,1883.26,3144.33,0.0,245205.7
2018,2.0,"Zahid,Salma",Scarborough Centre,30.0,71847.0,100170.24,6476.66,20134.75,2553.64,1031.05,0.0,4577.05,0.0,92.95,11880.06,5422.37,87.57,10667.48,,2647.89,2576.6,610.5,,21686.15,59.96,176.48,549.63,2590.27,535.67,628.26,637.85,0.0,175658.33
2018,2.0,"Zimmer,Bob",Prince George—Peace River—Northern Rockies,243276.0,78250.0,120106.66,1037.36,97069.41,58657.3,7657.78,6639.41,9719.97,2676.34,6459.65,5258.96,4021.3,170.98,13981.06,,2858.79,748.84,1690.25,,23479.0,4831.01,383.51,8600.42,5792.48,1741.65,1546.47,2233.2,0.0,290292.39
2018,1.0,"Aboultaif,Ziad",Edmonton Manning,158.0,81361.0,49905.2,0.0,15398.800000000005,5087.47,2903.25,0.0,1485.41,0.0,1651.45,4271.22,706.45,359.97,2285.0,,2831.52,3392.28,0.0,,9005.65,0.0,0.0,100.0,965.42,0.0,795.13,174.02,0.0,85919.44
2018,1.0,"Albas,Dan",Central Okanagan—Similkameen—Nicola,16208.0,87600.0,48589.14,8984.57,23355.55000000001,8316.44,1182.79,2365.58,4696.84,0.0,2044.82,4749.08,1019.84,0.0,1868.52,,0.0,372.81,0.0,,11896.0,0.0,0.0,39.0,2062.31,0.0,118.69,1105.6,0.0,99412.03
2018,1.0,"Albrecht,Harold",Kitchener—Conestoga,949.0,69166.0,51271.65,396.27,5106.78,2611.93,0.0,0.0,77.13,0.0,2417.72,0.0,980.06,0.0,5334.0,,2273.15,2563.71,197.24,,11573.27,0.0,335.4,1872.0,1241.96,0.0,611.8,1119.29,0.0,84876.58
2018,1.0,"Aldag,John",Cloverdale—Langley City,60.0,78189.0,40580.09,12666.0,35578.2,18407.23,4720.37,5720.99,0.0,654.07,2874.06,3201.48,451.05,0.0,1870.6,,6590.23,0.0,0.0,,21072.91,0.0,0.0,0.0,1124.69,0.0,10.38,292.63,0.0,120236.78
2018,1.0,"Alghabra,Omar",Mississauga Centre,24.0,83787.0,60151.72,300.0,11720.04,3602.46,0.0,0.0,0.0,0.0,3322.61,4794.97,2498.55,0.0,312.8,,4240.43,1620.24,84.53,,12685.53,80.74,327.98,886.23,3809.22,0.0,429.84,295.53,0.0,99443.38
2018,1.0,"Alleslev,Leona",Aurora—Oak Ridges—Richmond Hill,100.0,79127.0,48408.34,1002.01,18358.08,5985.44,0.0,0.0,3100.38,0.0,1707.78,7564.48,1534.2,0.0,6383.15,,2299.36,914.81,0.0,,8894.81,0.0,2238.55,100.0,877.6,0.0,276.1,581.93,0.0,91868.94
2018,1.0,"Allison,Dean",Niagara West,1057.0,69414.0,52445.93,1205.0,19572.44,7470.94,1318.7,0.0,0.0,138.21,4368.5,6276.09,894.23,0.0,470.0,,0.0,0.0,0.0,,13492.15,0.0,671.56,2200.0,3703.01,625.0,8.5,609.97,0.0,95897.79
2018,1.0,"Amos,William",Pontiac,30586.0,87922.0,58054.03,240.0,6069.370000000001,2552.48,527.8,0.0,2059.4,150.27,779.42,0.0,1075.5,1116.72,6422.76,,14489.34,0.0,1314.0,,9322.72,269.99,80.0,1591.56,2781.04,587.0,31.84,1156.94,0.0,104602.81
